Team Name,Golfer0,Golfer1,Golfer2,Golfer3,Golfer4,Golfer5,Golfer6,Golfer7,Golfer8,Golfer9,Golfer10,Injury1,Injury2,Injury3,Injury4,Injury5,Injury6,Injury7,Injury8,Injury9,Injury10,Max_Injury_Salary,Sub_Salary,Earnings0,Earnings1,Earnings2,Earnings3,Earnings4,Earnings5,Earnings6,Earnings7,Earnings8,Earnings9,Earnings10,Tourney_Nb,Earn_Sum_Tourney,Earn_Sum_YTD,Payout_Sum_YTD,Period,Dates,Payout Tier,Tournament,Pay1,Pay2,Pay3,Pay4,Pay5,Pay6,Pay7,tourney_rank_min,tourney_rank_reverse,tourney_rank_max,pay_sum,weekly_payout
#winning,Patrick Cantlay,Scottie Scheffler,Hideki Matsuyama,Jon Rahm,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,132675.0,,,,,,,,,1,132675.0,132675.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,41.0,31.0,42.0,0,0.0
#winning,Patrick Cantlay,Scottie Scheffler,Hideki Matsuyama,Jon Rahm,,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,4.0,339900.0,,,,,,,,,,,2,339900.0,472575.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,22.0,50.0,23.0,0,0.0
#winning,Patrick Cantlay,Scottie Scheffler,Hideki Matsuyama,Jon Rahm,,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,4.0,,,52080.0,,,,,,,,,3,52080.0,524655.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,41.0,29.0,44.0,0,0.0
$14 the Hard Way,Justin Rose,Ludvig Aberg,Sahith Theegala,Tom Kim,Nick Dunlap,Brooks Koepka,Bryson DeChambeau,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,36975.0,18444.0,195025.0,,,,,,,1,250444.0,250444.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,32.0,41.0,32.0,0,0.0
$14 the Hard Way,Justin Rose,Ludvig Aberg,Sahith Theegala,Tom Kim,Nick Dunlap,Brooks Koepka,Bryson DeChambeau,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,,0.0,42093.0,,,,,,,2,42093.0,292537.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,56.0,16.0,57.0,0,0.0
$14 the Hard Way,Justin Rose,Ludvig Aberg,Sahith Theegala,Tom Kim,Nick Dunlap,Brooks Koepka,Bryson DeChambeau,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,33945.0,22646.0,,,,,,,,,3,56591.0,349128.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,40.0,33.0,40.0,0,0.0
19th Hole,Hideki Matsuyama,Collin Morikawa,Ludvig Aberg,Aaron Rai,Bryson DeChambeau,Michael Thorbjornsen,Karl Vilips,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,,,,,,,,,,,1,0.0,0.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,65.0,1.0,72.0,0,0.0
19th Hole,Hideki Matsuyama,Collin Morikawa,Ludvig Aberg,Aaron Rai,Bryson DeChambeau,Michael Thorbjornsen,Karl Vilips,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,,,,,0.0,,,,,,2,0.0,0.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
19th Hole,Hideki Matsuyama,Collin Morikawa,Ludvig Aberg,Aaron Rai,Bryson DeChambeau,Michael Thorbjornsen,Karl Vilips,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,,33945.0,0.0,,0.0,,,,,,3,33945.0,33945.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
2BallChinPutter,Xander Schauffele,Scottie Scheffler,Rasmus Hojgaard,Rickie Fowler,Matt McCarty,Bryson DeChambeau,Takumi Kanaya,Michael Thorbjornsen,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,,,,18444.0,,0.0,,,,,1,18444.0,18444.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,62.0,10.0,63.0,0,0.0
2BallChinPutter,Xander Schauffele,Scottie Scheffler,Rasmus Hojgaard,Rickie Fowler,Matt McCarty,Bryson DeChambeau,Takumi Kanaya,Michael Thorbjornsen,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,6.5,,,,83270.0,0.0,,0.0,0.0,,,,2,83270.0,101714.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,47.0,25.0,48.0,0,0.0
2BallChinPutter,Xander Schauffele,Scottie Scheffler,Rasmus Hojgaard,Rickie Fowler,Matt McCarty,Bryson DeChambeau,Takumi Kanaya,Michael Thorbjornsen,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,6.5,,,,,0.0,,0.0,0.0,,,,3,0.0,101714.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,66.0,1.0,72.0,0,0.0
3 Finger Pour,Justin Rose,Jhonattan Vegas,Bud Cauley,Russell Henley,Brian Harman,Tom Hoge,Tom Kim,Sahith Theegala,Harris English,Eric Cole,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,52138.0,195025.0,80088.0,24382.0,18444.0,36975.0,0.0,356700.0,,1,763752.0,763752.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,10.0,63.0,10.0,0,0.0
3 Finger Pour,Justin Rose,Jhonattan Vegas,Bud Cauley,Russell Henley,Brian Harman,Tom Hoge,Tom Kim,Sahith Theegala,Harris English,Eric Cole,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,,,0.0,57640.0,0.0,,27236.0,18304.0,,2,103180.0,866932.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,44.0,29.0,44.0,0,0.0
3 Finger Pour,Justin Rose,Jhonattan Vegas,Bud Cauley,Russell Henley,Brian Harman,Tom Hoge,Tom Kim,Sahith Theegala,Harris English,Eric Cole,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,33945.0,,,,,,22646.0,1674000.0,19716.0,,3,1750307.0,2617239.0,35.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,1.0,72.0,1.0,35,35.0
6 Footer,Keegan Bradley,Xander Schauffele,Ludvig Aberg,Matt Fitzpatrick,Christiaan Bezuidenhout,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,1,0.0,0.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,65.0,1.0,72.0,0,0.0
6 Footer,Keegan Bradley,Xander Schauffele,Ludvig Aberg,Matt Fitzpatrick,Christiaan Bezuidenhout,,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,,,,,0.0,,,,,,,2,0.0,0.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
6 Footer,Keegan Bradley,Xander Schauffele,Ludvig Aberg,Matt Fitzpatrick,Christiaan Bezuidenhout,,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,132732.0,,33945.0,,,,,,,,,3,166677.0,166677.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,25.0,46.0,27.0,0,0.0
7,Aaron Rai,Xander Schauffele,Akshay Bhatia,Min Woo Lee,Christiaan Bezuidenhout,Denny McCarthy,Brian Harman,Alex Noren,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,1.25,0.0,,,,,132675.0,80088.0,,,,,1,212763.0,212763.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,35.0,38.0,35.0,0,0.0
7,Aaron Rai,Xander Schauffele,Akshay Bhatia,Min Woo Lee,Christiaan Bezuidenhout,Denny McCarthy,Brian Harman,Alex Noren,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,6.5,1.25,,,,,0.0,,0.0,,,,,2,0.0,212763.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
7,Aaron Rai,Xander Schauffele,Akshay Bhatia,Min Woo Lee,Christiaan Bezuidenhout,Denny McCarthy,Brian Harman,Alex Noren,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,6.5,1.25,0.0,,,,,,,,,,,3,0.0,212763.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,66.0,1.0,72.0,0,0.0
7 Iron to the Greener,Alex Noren,Scottie Scheffler,Maverick McNealy,Sepp Straka,Ben Griffin,Austin Eckroat,Chris Kirk,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,24382.0,52138.0,24382.0,0.0,0.0,,,,,1,100902.0,100902.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,43.0,30.0,43.0,0,0.0
7 Iron to the Greener,Alex Noren,Scottie Scheffler,Maverick McNealy,Sepp Straka,Ben Griffin,Austin Eckroat,Chris Kirk,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.75,,,,1584000.0,267300.0,,42093.0,,,,,2,1893393.0,1994295.0,5.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,5.0,68.0,5.0,5,5.0
7 Iron to the Greener,Alex Noren,Scottie Scheffler,Maverick McNealy,Sepp Straka,Ben Griffin,Austin Eckroat,Chris Kirk,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.75,,,22646.0,,0.0,0.0,,,,,,3,22646.0,2016941.0,5.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,56.0,11.0,62.0,0,0.0
72 Holes Guaranteed,Jason Day,Rory McIlroy,Cameron Young,Byeong Hun An,Nick Dunlap,Nicolai Hojgaard,Brooks Koepka,Patrick Rodgers,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,,0.0,195025.0,,,0.0,,,,1,195025.0,195025.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,36.0,36.0,37.0,0,0.0
72 Holes Guaranteed,Jason Day,Rory McIlroy,Cameron Young,Byeong Hun An,Nick Dunlap,Nicolai Hojgaard,Brooks Koepka,Patrick Rodgers,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,0.0,,42093.0,,,18040.0,,,,2,60133.0,255158.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,52.0,21.0,52.0,0,0.0
72 Holes Guaranteed,Jason Day,Rory McIlroy,Cameron Young,Byeong Hun An,Nick Dunlap,Nicolai Hojgaard,Brooks Koepka,Patrick Rodgers,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,,,,,,21390.0,,,,3,21390.0,276548.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,63.0,9.0,64.0,0,0.0
A Rai of Hoge,Min Woo Lee,Collin Morikawa,Hideki Matsuyama,Cam Davis,Aaron Rai,Tom Hoge,Matt Kuchar,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,132675.0,0.0,,24382.0,80088.0,,,,,1,237145.0,237145.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,33.0,40.0,33.0,0,0.0
A Rai of Hoge,Min Woo Lee,Collin Morikawa,Hideki Matsuyama,Cam Davis,Aaron Rai,Tom Hoge,Matt Kuchar,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,125400.0,,57640.0,27236.0,,,,,2,210276.0,447421.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,33.0,40.0,33.0,0,0.0
A Rai of Hoge,Min Woo Lee,Collin Morikawa,Hideki Matsuyama,Cam Davis,Aaron Rai,Tom Hoge,Matt Kuchar,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,52080.0,,0.0,,,,,,,3,52080.0,499501.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,41.0,29.0,44.0,0,0.0
Above Par,Jason Day,Xander Schauffele,Russell Henley,Billy Horschel,Robert MacIntyre,Cam Davis,Brian Harman,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,195025.0,0.0,20387.0,0.0,80088.0,,,,,1,295500.0,295500.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,24.0,48.0,25.0,0,0.0
Above Par,Jason Day,Xander Schauffele,Russell Henley,Billy Horschel,Robert MacIntyre,Cam Davis,Brian Harman,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.75,519200.0,,,83270.0,,125400.0,0.0,,,,,2,727870.0,1023370.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,12.0,61.0,12.0,0,0.0
Above Par,Jason Day,Xander Schauffele,Russell Henley,Billy Horschel,Robert MacIntyre,Cam Davis,Brian Harman,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.75,52080.0,,,,,,,,,,,3,52080.0,1075450.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,41.0,29.0,44.0,0,0.0
BallsDeep,Byeong Hun An,Sahith Theegala,Shane Lowry,Maverick McNealy,Hideki Matsuyama,Wyndham Clark,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,36975.0,,24382.0,132675.0,,,,,,,1,194032.0,194032.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,38.0,35.0,38.0,0,0.0
BallsDeep,Byeong Hun An,Sahith Theegala,Shane Lowry,Maverick McNealy,Hideki Matsuyama,Wyndham Clark,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,,,,,0.0,,,,,,2,0.0,194032.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
BallsDeep,Byeong Hun An,Sahith Theegala,Shane Lowry,Maverick McNealy,Hideki Matsuyama,Wyndham Clark,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,22646.0,0.0,22646.0,52080.0,,,,,,,3,97372.0,291404.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,38.0,35.0,38.0,0,0.0
BandonDunes,Alex Noren,Sahith Theegala,Tom Kim,Max Greyserman,Maverick McNealy,Austin Eckroat,Rickie Fowler,Michael Thorbjornsen,Thomas Detry,Luke Clanton,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,36975.0,18444.0,,24382.0,0.0,,,20387.0,,,1,100188.0,100188.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,45.0,28.0,45.0,0,0.0
BandonDunes,Alex Noren,Sahith Theegala,Tom Kim,Max Greyserman,Maverick McNealy,Austin Eckroat,Rickie Fowler,Michael Thorbjornsen,Thomas Detry,Luke Clanton,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,0.0,267300.0,,,83270.0,0.0,,,,2,350570.0,450758.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,21.0,52.0,21.0,0,0.0
BandonDunes,Alex Noren,Sahith Theegala,Tom Kim,Max Greyserman,Maverick McNealy,Austin Eckroat,Rickie Fowler,Michael Thorbjornsen,Thomas Detry,Luke Clanton,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,22646.0,,25482.0,22646.0,0.0,,0.0,132732.0,,,3,203506.0,654264.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,23.0,50.0,23.0,0,0.0
Bears Birdie Club,Max Greyserman,Ludvig Aberg,Tony Finau,Nick Dunlap,Matt McCarty,Taylor Pendrith,Michael Thorbjornsen,Nico Echavarria,Karl Vilips,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,,,195025.0,18444.0,24382.0,,948300.0,,,,1,1186151.0,1186151.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,6.0,67.0,6.0,0,0.0
Bears Birdie Club,Max Greyserman,Ludvig Aberg,Tony Finau,Nick Dunlap,Matt McCarty,Taylor Pendrith,Michael Thorbjornsen,Nico Echavarria,Karl Vilips,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,,0.0,42093.0,0.0,,0.0,0.0,,,,2,42093.0,1228244.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,56.0,16.0,57.0,0,0.0
Bears Birdie Club,Max Greyserman,Ludvig Aberg,Tony Finau,Nick Dunlap,Matt McCarty,Taylor Pendrith,Michael Thorbjornsen,Nico Echavarria,Karl Vilips,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,33945.0,0.0,,0.0,302250.0,0.0,,,,,3,336195.0,1564439.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,16.0,57.0,16.0,0,0.0
Berkley 8,Jhonattan Vegas,Tony Finau,Sam Burns,Keegan Bradley,Maverick McNealy,Rasmus Hojgaard,Rickie Fowler,Matt McCarty,Adam Hadwin,Matteo Manassero,William Mouw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,,283838.0,24382.0,,,18444.0,19314.0,,0.0,1,345978.0,345978.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,20.0,53.0,20.0,0,0.0
Berkley 8,Jhonattan Vegas,Tony Finau,Sam Burns,Keegan Bradley,Maverick McNealy,Rasmus Hojgaard,Rickie Fowler,Matt McCarty,Adam Hadwin,Matteo Manassero,William Mouw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,57640.0,,,,83270.0,0.0,0.0,27236.0,0.0,2,168146.0,514124.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,35.0,38.0,35.0,0,0.0
Berkley 8,Jhonattan Vegas,Tony Finau,Sam Burns,Keegan Bradley,Maverick McNealy,Rasmus Hojgaard,Rickie Fowler,Matt McCarty,Adam Hadwin,Matteo Manassero,William Mouw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,,132732.0,22646.0,,,0.0,,74068.0,20088.0,3,249534.0,763658.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,20.0,53.0,20.0,0,0.0
Birdie Boys,Wyndham Clark,Xander Schauffele,Ludvig Aberg,Keegan Bradley,Brian Harman,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,,,283838.0,80088.0,,,,,,,1,363926.0,363926.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,17.0,55.0,18.0,0,0.0
Birdie Boys,Wyndham Clark,Xander Schauffele,Ludvig Aberg,Keegan Bradley,Brian Harman,,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.75,0.0,,,,0.0,,,,,,,2,0.0,363926.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
Birdie Boys,Wyndham Clark,Xander Schauffele,Ludvig Aberg,Keegan Bradley,Brian Harman,,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.75,,,33945.0,132732.0,,,,,,,,3,166677.0,530603.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,25.0,46.0,27.0,0,0.0
Blurry Golfers,Tom Hoge,Collin Morikawa,Viktor Hovland,Harris English,Min Woo Lee,Chris Kirk,Doug Ghim,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,0.0,,0.0,17226.0,,,,,1,17226.0,17226.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,64.0,9.0,64.0,0,0.0
Blurry Golfers,Tom Hoge,Collin Morikawa,Viktor Hovland,Harris English,Min Woo Lee,Chris Kirk,Doug Ghim,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,27236.0,,42093.0,83270.0,,,,,2,152599.0,169825.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,36.0,37.0,36.0,0,0.0
Blurry Golfers,Tom Hoge,Collin Morikawa,Viktor Hovland,Harris English,Min Woo Lee,Chris Kirk,Doug Ghim,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,1674000.0,,,0.0,,,,,3,1674000.0,1843825.0,15.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,3.0,70.0,3.0,15,15.0
Bob Loblaw,Justin Rose,Adam Hadwin,Rickie Fowler,Chris Kirk,Joel Dahmen,Viktor Hovland,Will Zalatoris,Matt Fitzpatrick,Kevin Yu,Matthieu Pavon,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,19314.0,,0.0,0.0,,,,,,,1,19314.0,19314.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,60.0,12.0,61.0,0,0.0
Bob Loblaw,Justin Rose,Adam Hadwin,Rickie Fowler,Chris Kirk,Joel Dahmen,Viktor Hovland,Will Zalatoris,Matt Fitzpatrick,Kevin Yu,Matthieu Pavon,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,83270.0,42093.0,0.0,,169400.0,,0.0,,,2,294763.0,314077.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,26.0,47.0,26.0,0,0.0
Bob Loblaw,Justin Rose,Adam Hadwin,Rickie Fowler,Chris Kirk,Joel Dahmen,Viktor Hovland,Will Zalatoris,Matt Fitzpatrick,Kevin Yu,Matthieu Pavon,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,,,225525.0,,,,0.0,0.0,,3,225525.0,539602.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,22.0,51.0,22.0,0,0.0
Busch League,Eric Cole,Xander Schauffele,Tommy Fleetwood,Robert MacIntyre,Aaron Rai,Brian Harman,Nick Dunlap,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,20387.0,,80088.0,195025.0,,,,,1,295500.0,295500.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,24.0,48.0,25.0,0,0.0
Busch League,Eric Cole,Xander Schauffele,Tommy Fleetwood,Robert MacIntyre,Aaron Rai,Brian Harman,Nick Dunlap,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.25,18304.0,,,,,0.0,42093.0,,,,,2,60397.0,355897.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,51.0,22.0,51.0,0,0.0
Busch League,Eric Cole,Xander Schauffele,Tommy Fleetwood,Robert MacIntyre,Aaron Rai,Brian Harman,Nick Dunlap,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.25,19716.0,,,,0.0,,,,,,,3,19716.0,375613.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,65.0,8.0,65.0,0,0.0
Crackem 94,Aaron Rai,Scottie Scheffler,Russell Henley,Tom Hoge,Nick Taylor,Kevin Yu,Chan Kim,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,195025.0,24382.0,1566000.0,,20387.0,,,,,1,1805794.0,1805794.0,35.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,1.0,72.0,1.0,35,35.0
Crackem 94,Aaron Rai,Scottie Scheffler,Russell Henley,Tom Hoge,Nick Taylor,Kevin Yu,Chan Kim,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.25,,,,57640.0,169400.0,0.0,0.0,,,,,2,227040.0,2032834.0,35.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,30.0,41.0,32.0,0,0.0
Crackem 94,Aaron Rai,Scottie Scheffler,Russell Henley,Tom Hoge,Nick Taylor,Kevin Yu,Chan Kim,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.25,0.0,,,,,0.0,33945.0,,,,,3,33945.0,2066779.0,35.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
Double Eagles,Maverick McNealy,Scottie Scheffler,Tom Kim,Cam Davis,Jon Rahm,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,18444.0,0.0,,,,,,,,1,18444.0,18444.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,62.0,10.0,63.0,0,0.0
